0.9218 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
41.6138 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fbcaf22eb38>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fbccc7c8358>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
41.6143 	EXP 	window1: mouseVisible = True
41.6143 	EXP 	window1: recordFrameIntervals = False
41.7788 	EXP 	window1: recordFrameIntervals = True
41.9625 	EXP 	window1: recordFrameIntervals = False
43.0910 	EXP 	Created intro = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='intro', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
43.2771 	EXP 	Created count3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='count3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
43.2784 	EXP 	Created count2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='count2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
43.2797 	EXP 	Created Count1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Count1', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
43.2810 	EXP 	Created CountGo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='CountGo', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
43.2868 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.  , 0.75]), texRes=128.0, units='height', win=Window(...))
43.2882 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
43.4764 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.  , 0.75]), texRes=128.0, units='height', win=Window(...))
43.4778 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
43.6690 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you!', units='height', win=Window(...), wrapWidth=1)
43.6904 	EXP 	intro: autoDraw = True
62.9457 	EXP 	Imported ImageList.xlsx as conditions, 6 conditions, 2 params
62.9484 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
62.9491 	EXP 	New trial (rep=0, index=0): {'PicSet': 'ImageShowSet2.xlsx', 'AnsSet': 'ImageAnsSet2.xlsx'}
62.9670 	DATA 	Keypress: space
62.9791 	EXP 	intro: autoDraw = False
62.9791 	EXP 	count3: text = '3'
62.9791 	EXP 	count2: text = '2'
62.9791 	EXP 	Count1: text = '1'
62.9791 	EXP 	CountGo: text = 'Go'
62.9791 	EXP 	count3: autoDraw = True
63.9620 	EXP 	count2: autoDraw = True
63.9780 	EXP 	count3: autoDraw = False
64.9613 	EXP 	count2: autoDraw = False
64.9613 	EXP 	Count1: autoDraw = True
65.9614 	EXP 	Count1: autoDraw = False
65.9614 	EXP 	CountGo: autoDraw = True
66.9623 	EXP 	Imported ImageShowSet2.xlsx as conditions, 6 conditions, 1 params
66.9630 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
66.9634 	EXP 	New trial (rep=0, index=0): {'ImageSetShow': 'Pictures/F9A.jpg'}
67.1924 	EXP 	count3: autoDraw = False
67.1924 	EXP 	count2: autoDraw = False
67.1924 	EXP 	Count1: autoDraw = False
67.1924 	EXP 	CountGo: autoDraw = False
67.1924 	EXP 	image_2: image = 'Pictures/F9A.jpg'
67.1924 	EXP 	image_2: autoDraw = True
68.4462 	EXP 	New trial (rep=0, index=1): {'ImageSetShow': 'Pictures/M10M.jpg'}
68.5950 	EXP 	image_2: autoDraw = False
68.5950 	EXP 	image_2: image = 'Pictures/M10M.jpg'
68.5950 	EXP 	image_2: autoDraw = True
69.9459 	EXP 	New trial (rep=0, index=2): {'ImageSetShow': 'Pictures/M9A.jpg'}
70.0862 	EXP 	image_2: autoDraw = False
70.0862 	EXP 	image_2: image = 'Pictures/M9A.jpg'
70.0862 	EXP 	image_2: autoDraw = True
71.4458 	EXP 	New trial (rep=0, index=3): {'ImageSetShow': 'Pictures/F11A.jpg'}
71.5889 	EXP 	image_2: autoDraw = False
71.5889 	EXP 	image_2: image = 'Pictures/F11A.jpg'
71.5889 	EXP 	image_2: autoDraw = True
72.9301 	EXP 	New trial (rep=0, index=4): {'ImageSetShow': 'Pictures/M11A.jpg'}
73.0825 	EXP 	image_2: autoDraw = False
73.0825 	EXP 	image_2: image = 'Pictures/M11A.jpg'
73.0825 	EXP 	image_2: autoDraw = True
74.4459 	EXP 	New trial (rep=0, index=5): {'ImageSetShow': 'Pictures/F10M.jpg'}
74.5806 	EXP 	image_2: autoDraw = False
74.5806 	EXP 	image_2: image = 'Pictures/F10M.jpg'
74.5806 	EXP 	image_2: autoDraw = True
75.9821 	EXP 	image_2: autoDraw = False
75.9821 	EXP 	text_3: text = 'Press ’o’ when seeing the same person with the same expression\n\nPress ’n’ when seeing the same person with different expression\n\nPress ‘space’ when ready'
75.9821 	EXP 	text_3: autoDraw = True
80.6123 	EXP 	Imported ImageAnsSet2.xlsx as conditions, 12 conditions, 2 params
80.6130 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
80.6134 	EXP 	New trial (rep=0, index=0): {'ImageAnsShow': 'Pictures/F10A.jpg', 'Correct': 'n'}
80.7520 	DATA 	Keypress: space
80.7723 	EXP 	text_3: autoDraw = False
80.7723 	EXP 	image: image = 'Pictures/F10A.jpg'
80.7723 	EXP 	image: autoDraw = True
82.1476 	EXP 	image: autoDraw = False
82.1476 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
82.1476 	EXP 	text_2: autoDraw = True
83.8477 	EXP 	New trial (rep=0, index=1): {'ImageAnsShow': 'Pictures/F11A.jpg', 'Correct': 'o'}
83.9783 	DATA 	Keypress: o
83.9911 	EXP 	text_2: autoDraw = False
83.9911 	EXP 	image: image = 'Pictures/F11A.jpg'
83.9911 	EXP 	image: autoDraw = True
85.3778 	EXP 	image: autoDraw = False
85.3778 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
85.3778 	EXP 	text_2: autoDraw = True
86.0966 	EXP 	New trial (rep=0, index=2): {'ImageAnsShow': 'Pictures/M11M.jpg', 'Correct': 'n'}
86.2229 	DATA 	Keypress: n
86.2354 	EXP 	text_2: autoDraw = False
86.2354 	EXP 	image: image = 'Pictures/M11M.jpg'
86.2354 	EXP 	image: autoDraw = True
87.6278 	EXP 	image: autoDraw = False
87.6278 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
87.6278 	EXP 	text_2: autoDraw = True
88.4128 	EXP 	New trial (rep=0, index=3): {'ImageAnsShow': 'Pictures/M11A.jpg', 'Correct': 'o'}
88.5342 	DATA 	Keypress: o
88.5485 	EXP 	text_2: autoDraw = False
88.5485 	EXP 	image: image = 'Pictures/M11A.jpg'
88.5485 	EXP 	image: autoDraw = True
89.9448 	EXP 	image: autoDraw = False
89.9448 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
89.9448 	EXP 	text_2: autoDraw = True
92.8963 	EXP 	New trial (rep=0, index=4): {'ImageAnsShow': 'Pictures/M9M.jpg', 'Correct': 'n'}
93.0297 	DATA 	Keypress: o
93.0432 	EXP 	text_2: autoDraw = False
93.0432 	EXP 	image: image = 'Pictures/M9M.jpg'
93.0432 	EXP 	image: autoDraw = True
94.4283 	EXP 	image: autoDraw = False
94.4283 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
94.4283 	EXP 	text_2: autoDraw = True
95.0469 	EXP 	New trial (rep=0, index=5): {'ImageAnsShow': 'Pictures/F10M.jpg', 'Correct': 'o'}
95.1695 	DATA 	Keypress: n
95.1820 	EXP 	text_2: autoDraw = False
95.1820 	EXP 	image: image = 'Pictures/F10M.jpg'
95.1820 	EXP 	image: autoDraw = True
96.5779 	EXP 	image: autoDraw = False
96.5779 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
96.5779 	EXP 	text_2: autoDraw = True
97.7793 	EXP 	New trial (rep=0, index=6): {'ImageAnsShow': 'Pictures/M10M.jpg', 'Correct': 'o'}
97.9079 	DATA 	Keypress: o
97.9206 	EXP 	text_2: autoDraw = False
97.9206 	EXP 	image: image = 'Pictures/M10M.jpg'
97.9206 	EXP 	image: autoDraw = True
99.3111 	EXP 	image: autoDraw = False
99.3111 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
99.3111 	EXP 	text_2: autoDraw = True
100.2960 	EXP 	New trial (rep=0, index=7): {'ImageAnsShow': 'Pictures/M9A.jpg', 'Correct': 'o'}
100.4229 	DATA 	Keypress: o
100.4359 	EXP 	text_2: autoDraw = False
100.4359 	EXP 	image: image = 'Pictures/M9A.jpg'
100.4359 	EXP 	image: autoDraw = True
101.8277 	EXP 	image: autoDraw = False
101.8277 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
101.8277 	EXP 	text_2: autoDraw = True
102.4960 	EXP 	New trial (rep=0, index=8): {'ImageAnsShow': 'Pictures/F9A.jpg', 'Correct': 'o'}
102.6345 	DATA 	Keypress: o
102.6484 	EXP 	text_2: autoDraw = False
102.6484 	EXP 	image: image = 'Pictures/F9A.jpg'
102.6484 	EXP 	image: autoDraw = True
104.0119 	EXP 	image: autoDraw = False
104.0119 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
104.0119 	EXP 	text_2: autoDraw = True
104.8791 	EXP 	New trial (rep=0, index=9): {'ImageAnsShow': 'Pictures/M10A.jpg', 'Correct': 'n'}
105.0163 	DATA 	Keypress: n
105.0293 	EXP 	text_2: autoDraw = False
105.0293 	EXP 	image: image = 'Pictures/M10A.jpg'
105.0293 	EXP 	image: autoDraw = True
106.4112 	EXP 	image: autoDraw = False
106.4112 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
106.4112 	EXP 	text_2: autoDraw = True
107.6631 	EXP 	New trial (rep=0, index=10): {'ImageAnsShow': 'Pictures/F9M.jpg', 'Correct': 'n'}
107.8081 	DATA 	Keypress: n
107.8209 	EXP 	text_2: autoDraw = False
107.8209 	EXP 	image: image = 'Pictures/F9M.jpg'
107.8209 	EXP 	image: autoDraw = True
109.1945 	EXP 	image: autoDraw = False
109.1945 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
109.1945 	EXP 	text_2: autoDraw = True
109.9125 	EXP 	New trial (rep=0, index=11): {'ImageAnsShow': 'Pictures/F11M.jpg', 'Correct': 'n'}
110.0404 	DATA 	Keypress: n
110.0530 	EXP 	text_2: autoDraw = False
110.0530 	EXP 	image: image = 'Pictures/F11M.jpg'
110.0530 	EXP 	image: autoDraw = True
111.4443 	EXP 	image: autoDraw = False
111.4443 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
111.4443 	EXP 	text_2: autoDraw = True
112.8960 	EXP 	New trial (rep=0, index=1): {'PicSet': 'ImageShowSet3.xlsx', 'AnsSet': 'ImageAnsSet3.xlsx'}
112.8996 	DATA 	Keypress: n
112.9114 	EXP 	text_2: autoDraw = False
112.9114 	EXP 	count3: text = '3'
112.9114 	EXP 	count2: text = '2'
112.9114 	EXP 	Count1: text = '1'
112.9114 	EXP 	CountGo: text = 'Go'
112.9114 	EXP 	count3: autoDraw = True
113.8948 	EXP 	count2: autoDraw = True
113.9108 	EXP 	count3: autoDraw = False
114.8943 	EXP 	count2: autoDraw = False
114.8943 	EXP 	Count1: autoDraw = True
115.8941 	EXP 	Count1: autoDraw = False
115.8941 	EXP 	CountGo: autoDraw = True
116.8969 	EXP 	Imported ImageShowSet3.xlsx as conditions, 6 conditions, 1 params
116.8976 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
116.8980 	EXP 	New trial (rep=0, index=0): {'ImageSetShow': 'Pictures/F19A.jpg'}
117.0727 	EXP 	CountGo: autoDraw = False
117.0727 	EXP 	count3: autoDraw = False
117.0727 	EXP 	count2: autoDraw = False
117.0727 	EXP 	Count1: autoDraw = False
117.0727 	EXP 	CountGo: autoDraw = False
117.0727 	EXP 	image_2: image = 'Pictures/F19A.jpg'
117.0727 	EXP 	image_2: autoDraw = True
118.4127 	EXP 	New trial (rep=0, index=1): {'ImageSetShow': 'Pictures/F17A.jpg'}
118.5943 	EXP 	image_2: autoDraw = False
118.5943 	EXP 	image_2: image = 'Pictures/F17A.jpg'
118.5943 	EXP 	image_2: autoDraw = True
119.9124 	EXP 	New trial (rep=0, index=2): {'ImageSetShow': 'Pictures/M18M.jpg'}
120.0627 	EXP 	image_2: autoDraw = False
120.0627 	EXP 	image_2: image = 'Pictures/M18M.jpg'
120.0627 	EXP 	image_2: autoDraw = True
121.4123 	EXP 	New trial (rep=0, index=3): {'ImageSetShow': 'Pictures/M19A.jpg'}
121.5635 	EXP 	image_2: autoDraw = False
121.5635 	EXP 	image_2: image = 'Pictures/M19A.jpg'
121.5635 	EXP 	image_2: autoDraw = True
122.9122 	EXP 	New trial (rep=0, index=4): {'ImageSetShow': 'Pictures/F18M.jpg'}
123.0803 	EXP 	image_2: autoDraw = False
123.0803 	EXP 	image_2: image = 'Pictures/F18M.jpg'
123.0803 	EXP 	image_2: autoDraw = True
124.4015 	EXP 	New trial (rep=0, index=5): {'ImageSetShow': 'Pictures/M17A.jpg'}
124.5748 	EXP 	image_2: autoDraw = False
124.5748 	EXP 	image_2: image = 'Pictures/M17A.jpg'
124.5748 	EXP 	image_2: autoDraw = True
125.9284 	EXP 	image_2: autoDraw = False
125.9284 	EXP 	text_3: text = 'Press ’o’ when seeing the same person with the same expression\n\nPress ’n’ when seeing the same person with different expression\n\nPress ‘space’ when ready'
125.9284 	EXP 	text_3: autoDraw = True
137.3265 	EXP 	Imported ImageAnsSet3.xlsx as conditions, 12 conditions, 2 params
137.3273 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
137.3277 	EXP 	New trial (rep=0, index=0): {'ImageAnsShow': 'Pictures/M18A.jpg', 'Correct': 'n'}
137.4670 	DATA 	Keypress: space
137.4803 	EXP 	text_3: autoDraw = False
137.4803 	EXP 	image: image = 'Pictures/M18A.jpg'
137.4803 	EXP 	image: autoDraw = True
138.8468 	EXP 	image: autoDraw = False
138.8468 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
138.8468 	EXP 	text_2: autoDraw = True
141.3306 	EXP 	New trial (rep=0, index=1): {'ImageAnsShow': 'Pictures/F19M.jpg', 'Correct': 'n'}
141.4841 	DATA 	Keypress: n
141.4978 	EXP 	text_2: autoDraw = False
141.4978 	EXP 	image: image = 'Pictures/F19M.jpg'
141.4978 	EXP 	image: autoDraw = True
142.8607 	EXP 	image: autoDraw = False
142.8607 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
142.8607 	EXP 	text_2: autoDraw = True
143.3454 	EXP 	New trial (rep=0, index=2): {'ImageAnsShow': 'Pictures/M17M.jpg', 'Correct': 'n'}
143.4989 	DATA 	Keypress: n
143.5120 	EXP 	text_2: autoDraw = False
143.5120 	EXP 	image: image = 'Pictures/M17M.jpg'
143.5120 	EXP 	image: autoDraw = True
144.8657 	EXP 	image: autoDraw = False
144.8657 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
144.8657 	EXP 	text_2: autoDraw = True
145.2294 	EXP 	New trial (rep=0, index=3): {'ImageAnsShow': 'Pictures/M19M.jpg', 'Correct': 'n'}
145.3867 	DATA 	Keypress: o
145.4003 	EXP 	text_2: autoDraw = False
145.4003 	EXP 	image: image = 'Pictures/M19M.jpg'
145.4003 	EXP 	image: autoDraw = True
146.7612 	EXP 	image: autoDraw = False
146.7612 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
146.7612 	EXP 	text_2: autoDraw = True
147.3955 	EXP 	New trial (rep=0, index=4): {'ImageAnsShow': 'Pictures/M18M.jpg', 'Correct': 'o'}
147.5385 	DATA 	Keypress: n
147.5512 	EXP 	text_2: autoDraw = False
147.5512 	EXP 	image: image = 'Pictures/M18M.jpg'
147.5512 	EXP 	image: autoDraw = True
148.9273 	EXP 	image: autoDraw = False
148.9273 	EXP 	text_2: text = 'New ’n’\n\nor \n\nOld ‘o’'
148.9273 	EXP 	text_2: autoDraw = True
149.4960 	EXP 	New trial (rep=0, index=5): {'ImageAnsShow': 'Pictures/F18M.jpg', 'Correct': 'o'}
149.6499 	DATA 	Keypress: o
149.6636 	EXP 	text_2: autoDraw = False
149.6636 	EXP 	image: image = 'Pictures/F18M.jpg'
149.6636 	EXP 	image: autoDraw = True
